,Code,year,month,CO2Value,Name,Country,Latitude,Longitude,Elevation (meters),Time from GMT
8540,KUM,1995,13,61.21,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8541,KUM,1995,23,62.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8542,KUM,1995,33,63.35,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8543,KUM,1995,43,64.30,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8544,KUM,1995,53,64.16,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8545,KUM,1995,63,62.51,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8546,KUM,1995,73,60.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8547,KUM,1995,83,57.60,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8548,KUM,1995,93,56.84,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8549,KUM,1995,10,358.79,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8550,KUM,1995,11,360.26,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8551,KUM,1995,12,361.08,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8552,KUM,1996,13,62.51,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8553,KUM,1996,23,63.93,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8554,KUM,1996,33,64.58,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8555,KUM,1996,43,64.90,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8556,KUM,1996,53,65.80,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8557,KUM,1996,63,65.49,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8558,KUM,1996,73,62.80,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8559,KUM,1996,83,60.07,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8560,KUM,1996,93,58.61,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8561,KUM,1996,10,358.98,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8562,KUM,1996,11,361.41,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8563,KUM,1996,12,364.28,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8564,KUM,1997,13,64.86,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8565,KUM,1997,23,64.67,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8566,KUM,1997,33,65.30,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8567,KUM,1997,43,66.72,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8568,KUM,1997,53,67.73,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8569,KUM,1997,63,66.44,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8570,KUM,1997,73,63.89,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8571,KUM,1997,83,61.04,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8572,KUM,1997,93,59.23,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8573,KUM,1997,10,360.38,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8574,KUM,1997,11,363.43,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8575,KUM,1997,12,366.30,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8576,KUM,1998,13,67.05,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8577,KUM,1998,23,68.23,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8578,KUM,1998,33,69.65,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8579,KUM,1998,43,69.70,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8580,KUM,1998,53,69.45,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8581,KUM,1998,63,68.13,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8582,KUM,1998,73,66.58,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8583,KUM,1998,83,64.37,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8584,KUM,1998,93,62.11,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8585,KUM,1998,10,364.16,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8586,KUM,1998,11,366.44,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8587,KUM,1998,12,367.81,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8588,KUM,1999,13,69.52,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8589,KUM,1999,23,70.04,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8590,KUM,1999,33,70.77,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8591,KUM,1999,43,71.87,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8592,KUM,1999,53,72.12,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8593,KUM,1999,63,70.43,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8594,KUM,1999,73,66.99,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8595,KUM,1999,83,64.04,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8596,KUM,1999,93,63.44,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8597,KUM,1999,10,365.12,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8598,KUM,1999,11,367.30,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8599,KUM,1999,12,368.81,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8600,KUM,2000,13,69.68,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8601,KUM,2000,23,70.62,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8602,KUM,2000,33,72.15,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8603,KUM,2000,43,73.08,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8604,KUM,2000,53,73.40,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8605,KUM,2000,63,72.51,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8606,KUM,2000,73,69.52,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8607,KUM,2000,83,66.53,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8608,KUM,2000,93,66.10,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8609,KUM,2000,10,367.24,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8610,KUM,2000,11,368.79,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8611,KUM,2000,12,370.10,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8612,KUM,2001,13,71.82,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8613,KUM,2001,23,72.52,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8614,KUM,2001,33,72.54,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8615,KUM,2001,43,73.89,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8616,KUM,2001,53,74.96,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8617,KUM,2001,63,73.54,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8618,KUM,2001,73,70.75,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8619,KUM,2001,83,68.44,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8620,KUM,2001,93,67.48,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8621,KUM,2001,10,368.58,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8622,KUM,2001,11,370.87,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8623,KUM,2001,12,372.11,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8624,KUM,2002,13,73.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8625,KUM,2002,23,74.58,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8626,KUM,2002,33,75.56,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8627,KUM,2002,43,76.49,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8628,KUM,2002,53,76.13,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8629,KUM,2002,63,74.47,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8630,KUM,2002,73,72.53,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8631,KUM,2002,83,70.05,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8632,KUM,2002,93,68.98,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8633,KUM,2002,10,370.86,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8634,KUM,2002,11,373.12,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8635,KUM,2002,12,375.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8636,KUM,2003,13,77.20,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8637,KUM,2003,23,77.73,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8638,KUM,2003,33,77.63,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8639,KUM,2003,43,78.51,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8640,KUM,2003,53,79.81,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8641,KUM,2003,63,79.06,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8642,KUM,2003,73,75.79,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8643,KUM,2003,83,72.45,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8644,KUM,2003,93,72.57,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8645,KUM,2003,10,374.48,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8646,KUM,2003,11,375.53,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8647,KUM,2003,12,376.54,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8648,KUM,2004,13,78.10,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8649,KUM,2004,23,79.23,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8650,KUM,2004,33,79.79,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8651,KUM,2004,43,80.78,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8652,KUM,2004,53,81.26,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8653,KUM,2004,63,80.25,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8654,KUM,2004,73,78.68,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8655,KUM,2004,83,77.03,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8656,KUM,2004,93,75.16,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8657,KUM,2004,10,375.36,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8658,KUM,2004,11,377.37,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8659,KUM,2004,12,377.75,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8660,KUM,2005,13,78.39,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8661,KUM,2005,23,81.29,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8662,KUM,2005,33,83.21,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8663,KUM,2005,43,83.50,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8664,KUM,2005,53,83.89,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8665,KUM,2005,63,82.13,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8666,KUM,2005,73,78.98,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8667,KUM,2005,83,76.43,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8668,KUM,2005,93,75.87,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8669,KUM,2005,10,377.01,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8670,KUM,2005,11,378.71,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8671,KUM,2005,12,380.53,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8672,KUM,2006,13,82.48,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8673,KUM,2006,23,83.51,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8674,KUM,2006,33,84.09,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8675,KUM,2006,43,85.42,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8676,KUM,2006,53,86.41,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8677,KUM,2006,63,85.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8678,KUM,2006,73,82.56,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8679,KUM,2006,83,78.85,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8680,KUM,2006,93,77.34,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8681,KUM,2006,10,379.12,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8682,KUM,2006,11,381.60,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8683,KUM,2006,12,382.79,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8684,KUM,2007,13,84.19,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8685,KUM,2007,23,85.52,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8686,KUM,2007,33,85.61,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8687,KUM,2007,43,86.48,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8688,KUM,2007,53,87.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8689,KUM,2007,63,85.99,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8690,KUM,2007,73,83.36,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8691,KUM,2007,83,81.33,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8692,KUM,2007,93,81.10,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8693,KUM,2007,10,381.78,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8694,KUM,2007,11,382.71,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8695,KUM,2007,12,384.14,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8696,KUM,2008,13,86.17,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8697,KUM,2008,23,87.54,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8698,KUM,2008,33,88.08,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8699,KUM,2008,43,89.69,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8700,KUM,2008,53,90.79,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8701,KUM,2008,63,88.97,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8702,KUM,2008,73,85.97,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8703,KUM,2008,83,83.90,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8704,KUM,2008,93,82.73,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8705,KUM,2008,10,383.11,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8706,KUM,2008,11,384.57,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8707,KUM,2008,12,386.40,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8708,KUM,2009,13,88.10,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8709,KUM,2009,23,89.09,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8710,KUM,2009,33,89.33,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8711,KUM,2009,43,90.19,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8712,KUM,2009,53,91.29,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8713,KUM,2009,63,89.69,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8714,KUM,2009,73,86.60,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8715,KUM,2009,83,84.74,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8716,KUM,2009,93,83.46,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8717,KUM,2009,10,384.42,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8718,KUM,2009,11,386.67,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8719,KUM,2009,12,388.14,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8720,KUM,2010,13,89.54,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8721,KUM,2010,23,91.61,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8722,KUM,2010,33,92.42,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8723,KUM,2010,43,93.16,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8724,KUM,2010,53,94.36,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8725,KUM,2010,63,92.69,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8726,KUM,2010,73,88.82,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8727,KUM,2010,83,86.20,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8728,KUM,2010,93,86.27,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8729,KUM,2010,10,388.51,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8730,KUM,2010,11,390.37,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8731,KUM,2010,12,390.94,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8732,KUM,2011,13,92.59,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8733,KUM,2011,23,93.52,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8734,KUM,2011,33,93.75,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8735,KUM,2011,43,95.47,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8736,KUM,2011,53,96.17,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8737,KUM,2011,63,93.90,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8738,KUM,2011,73,90.77,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
8739,KUM,2011,83,88.81,"Cape Kumukahi, Hawaii",United States,19.737000000000002,-155.012,0.3,-10 hours
